Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
DELL Ryzen 5 Hexa Core 5600H,12,3,4.4,₹69490,₹96000,NVIDIA RTX 3050 Graphics upto 90W TGP,15.6 inch Full HD AG Display (250 nits Brightness 120Hz Narrow Border),AMD Ryzen 5 Hexa Core Processor,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,85,9,4.4,₹60990,₹120708,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U,0,0,0,₹57990,₹83890,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0sgyvk0/computer/n/n/1/14alc05-thin-and-light-laptop-lenovo-original-imagchxwvqxpfxrh.jpeg?q=70
acer Predator Helios 300 Core i7 11th Gen,245,41,4.5,₹95990,₹149999,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB HDD|512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks7tuvk0/computer/i/e/z/predator-helios-300-gaming-laptop-acer-original-imag5txxsjgxh47z.jpeg?q=70
APPLE 2020 Macbook Air M1,897,97,4.7,₹110490,₹117900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i7 11th Gen,80,10,4.4,₹81990,₹125890,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
HP Ryzen 7 Octa Core 5700U,57,5,4.4,₹55490,₹73625,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/knni7ww0/computer/b/w/p/14s-fr0012au-thin-and-light-laptop-hp-original-imag2ad5ppxmujd6.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
HP Pavilion Aero Ryzen 5 Hexa Core 5600U,118,20,4.3,₹64489,₹89992,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/t/i/q/13-be0030au-thin-and-light-laptop-hp-original-imag5ve48nfchxnf.jpeg?q=70
APPLE 2020 Macbook Pro M1,424,46,4.6,₹133990,₹142900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/e/6/n/apple-original-imafxfyq4agsgysn.jpeg?q=70
Lenovo APU Dual Core A9 A99425,227,18,3.9,₹21896,0,AMD APU Dual Core A9 Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/computer/i/s/f/na-gaming-laptop-lenovo-original-imag4jpd8dhhbxs6.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4155,462,4.5,₹64990,₹81990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2hwwi80/computer/i/b/y/-original-imagdtsy32phyfzu.jpeg?q=70
Lenovo IdeaPad Core i5 11th Gen,3,0,5,₹62990,₹97890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
ASUS Celeron Dual Core,3,1,4,₹29990,₹36990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim2.flixcart.com/image/312/312/l23mhzk0/computer/6/k/5/br1100fka-bp1104w-laptop-asus-original-imagdgsgbzgax6eu.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen,36,4,4.5,₹55990,₹80990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbfeljk0/computer/s/z/w/asus-original-imafss69dheakret.jpeg?q=70
APPLE MacBook Air M1,7157,668,4.7,₹103990,₹110900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70
Avita Liber Core i7 10th Gen,214,49,3.8,₹62990,₹83390,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kf4ajrk0/computer/j/t/d/avita-original-imafvng2b4qahht9.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS VivoBook Flip 14 (2022) Ryzen 5 Hexa Core,180,35,4.4,₹61970,₹74990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/f/j/w/na-2-in-1-laptop-asus-original-imag7bh7gpmf5xxm.jpeg?q=70
HP Pavilion Gaming Ryzen 7 Octa Core 4800H,1208,127,4.5,₹75990,₹93565,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70
ASUS TUF Gaming A17 Ryzen 5 Hexa Core 4600H,306,52,4.6,₹68890,₹87990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kjrh2fk0/computer/9/b/z/asus-na-gaming-laptop-original-imafz9kvas37qgwr.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
ASUS TUF Gaming F15 (2021) Core i5 11th Gen,196,27,4.6,₹89990,₹129990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpodocw0/computer/9/s/7/na-gaming-laptop-asus-original-imag3v4hsgz62qgw.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,3,1,5,₹69990,₹103490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
APPLE 2020 Macbook Pro M1,424,46,4.6,₹127990,₹142900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/5/2/3/apple-original-imafxfyqp4fbfuv3.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,3972,392,4.4,₹65990,₹89990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/2/z/l/fx506hcb-hn228t-gaming-laptop-asus-original-imag7bhenhg7nqvh.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,3,0,4.7,₹63580,₹80990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/l1nwnm80/computer/m/h/h/tuf-gaming-f15-gaming-laptop-asus-original-imagd6kgybdsdmst.jpeg?q=70
Lenovo Yoga 6 Ryzen 7 Octa Core 5700U,6,0,4.7,₹77990,₹125890,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/i/l/u/13alc6-thin-and-light-laptop-lenovo-original-imag7anttemjucpr.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
DELL Inspiron Core i5 11th Gen,45,5,4.1,₹55990,₹60078,Intel Core i5 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/b/d/a/na-laptop-dell-original-imag7cstg8ebs8gd.jpeg?q=70
ASUS Core i7 10th Gen,210,19,4.4,₹73990,₹81990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/knni7ww0/computer/b/m/9/na-gaming-laptop-asus-original-imag2a8cxegj2x6w.jpeg?q=70
DELL Core i5 11th Gen,6,1,4,₹70090,₹89395,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kod858w0/computer/m/g/z/na-notebook-dell-original-imag2u9tttgfmsvx.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,38,5,4.4,₹56449,₹78990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kksmikw0/computer/d/x/s/vivobook-15-laptop-asus-original-imagy2d2srggjxx8.jpeg?q=70
ASUS Vivobook 17 Core i5 11th Gen,4,1,4,₹57838,₹85990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ky90scw0/computer/i/z/s/vivobook-17-laptop-asus-original-imagajf3z3gf3b8s.jpeg?q=70
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen,11,2,4.3,₹79990,₹116990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS TUF Gaming F15 Core i7 12th Gen,0,0,0,₹116990,₹137990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1jmc280/computer/k/k/a/fx577ze-hn056w-gaming-laptop-asus-original-imagd395ymfqgarh.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1859,253,4.5,₹69990,₹83990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktlu9ow0/computer/4/n/m/gf63-thin-10uc-607in-gaming-laptop-msi-original-imag6xfuxzmukmuq.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
HP Core i5 11th Gen,6,1,4.3,₹56690,₹81684,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,3855,554,4.4,₹59990,₹69999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
ASUS ZenBook 13 (2022) Core i7 11th Gen,0,0,0,₹89990,₹122990,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktop5e80/computer/j/i/a/na-thin-and-light-laptop-asus-original-imag6ywmdzm8euep.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen,0,0,0,₹134990,₹164990,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Hexa Core 5600H,14,1,4,₹58990,₹71343,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
HP 12b Celeron Dual Core,117,10,3.7,₹22990,₹35295,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,30.48 cm (12 inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/b/c/m/hp-original-imafvycgbny2vk3s.jpeg?q=70
MSI GF63 Thin Core i7 10th Gen,952,106,4.3,₹67490,₹83990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
HP Pavilion x360 Core i5 11th Gen,34,2,4.5,₹69990,₹78478,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
Lenovo Ideapad Slim 5i Core i5 11th Gen,79,6,4.3,₹58990,₹93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i3 11th Gen,0,0,0,₹58990,₹82490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
ASUS Vivobook Gaming Core i7 10th Gen,29,4,4.4,₹63990,₹88990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70
Lenovo Lenovo V15 Celeron Dual Core,4,0,3,₹29290,₹41625,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/6/x/n/v-series-laptop-lenovo-original-imagy6hznvfffjhf.jpeg?q=70
ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H,3,2,4.7,₹114990,₹142990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/z/o/e/-original-imagckcfz6jgjn3z.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U,76,11,4.4,₹64990,₹86990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
ASUS Pentium Quad Core,0,0,0,₹27990,₹33990,Intel Pentium Quad Core Processor,4 GB LPDDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70
APPLE MacBook Pro M1,675,75,4.7,₹149990,₹163900,Apple M1 Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kqjtd3k0/screen-guard/screen-guard/g/s/0/apple-macbook-pro-m1-somtone-original-imag4jhqaxbprrgx.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1158,142,4.1,₹55490,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
ASUS ASUS TUF Gaming Core i5 11th Gen,137,24,4.5,₹71990,₹115990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/c/k/g/na-gaming-laptop-asus-original-imag7bhdkwctymzh.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,399,56,4.4,₹58990,₹67931,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksru0sw0/computer/m/4/g/na-thin-and-light-laptop-hp-original-imag69rnjkctnzhy.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen,23,4,4.7,₹69990,₹85990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70
MSI GF63 Thin Hexa Core i5 10th Gen,2809,292,4.4,₹61490,₹76990,Intel Hexa Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
APPLE 2020 Macbook Pro M1,424,46,4.6,₹127990,₹142900,Apple M1 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/5/2/3/apple-original-imafxfyqp4fbfuv3.jpeg?q=70
ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen,0,0,0,₹74615,₹98990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70
ASUS ASUS TUF Gaming Core i7 11th Gen,135,18,4.5,₹94990,₹101990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/c/k/g/na-gaming-laptop-asus-original-imag7bhdkwctymzh.jpeg?q=70
acer Predator Helios 300 Octa Core i7 10th Gen,1377,192,4.5,₹99990,₹149999,Free upgrade to Windows 11 when available,Intel Octa Core i7 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70
ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen,0,0,0,₹104990,₹128990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/x/0/-original-image333cfww5zfg.jpeg?q=70
MSI GF63 Thin Core i7 10th Gen,509,57,4.5,₹79990,₹95990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktlu9ow0/computer/6/d/f/gf63-thin-10uc-606in-gaming-laptop-msi-original-imag6xfufgkdahu8.jpeg?q=70
Lenovo Core i5 11th Gen,21,2,4.4,₹77990,₹80366,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpu3frk0/computer/8/n/h/thinkpad-e15-thin-and-light-laptop-lenovo-original-imag3yszdekdzvy2.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,52,2,4.5,₹68990,₹99290,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
ASUS TUF Dash F15 (2021) Core i5 11th Gen,275,32,4.4,₹95990,₹104990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klscivk0/computer/a/g/a/na-gaming-laptop-asus-original-imagyu7q2bkqcjzz.jpeg?q=70
ASUS TUF Gaming F17 (2021) Core i5 11th Gen,227,26,4.5,₹78990,₹115990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/c/k/g/na-gaming-laptop-asus-original-imag7bhdkwctymzh.jpeg?q=70
acer Predator Helios 300 Core i9 11th Gen,0,0,0,₹169990,₹199999,Intel Core i9 Processor (11th Gen),32 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/krwec280/computer/k/p/a/na-gaming-laptop-acer-original-imag5h9fxvakhnv8.jpeg?q=70
MSI Stealth 15M Core i7 11th Gen,24,4,4.3,₹128990,₹162990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70
HP Pavilion Core i5 11th Gen,22,0,4.5,₹69999,₹79445,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70
HP Pavilion Gaming Core i7 11th Gen,7,1,4.4,₹84990,₹107262,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
DELL Vostro Core i5 11th Gen,213,18,4,₹63890,₹87168,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,11852,1287,4.4,₹54990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
HP Pavilion Gaming Ryzen 5 Quad Core 3550H,2179,248,4.4,₹59990,0,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kcm9t3k0/computer/q/x/r/hp-na-gaming-laptop-original-imaftpesbvfxgw9t.jpeg?q=70
Lenovo Ideapad Slim 5i Core i5 11th Gen,83,5,4.1,₹66990,₹104890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
DELL Core i7 11th Gen,0,0,0,₹101990,₹128665,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krz97rk0/computer/t/m/p/na-gaming-laptop-dell-original-imag5nkdyegnzggv.jpeg?q=70
